V1,Date,USDPM,Value,DealDay,黄金涨幅,比特币涨幅,黄金15日均价,黄金15日乖离率,比特币5日均价,比特币5日乖离率,当前黄金投资占比,当前比特币投资占比,黄金投资风险,比特币投资风险,黄金持有份额,比特币持有份额,现金持有份额,总资产,总资产变化率,当前黄金利润,当前比特币利润,牛市,黄金15日后预计份额,预计黄金涨幅,比特币5日后预计份额,预计比特币涨幅,预计现金持有份额,预计总资产,预计总资产变化率,黄金牛市,gold_cow,比特币牛市,bt_cow,黄金购买风险,比特币购买风险,黄金预测spss_黄金涨幅_模型_1,黄金残差spss_黄金涨幅_模型_1,黄金预测spss_比特币涨幅_模型_1,黄金残差spss_比特币涨幅_模型_1
355,42979,1320.4,4911.740017,1,.612850971922247,.531756489656081,.650765728823204,.703389228956504,.0739956895599714,.6571990056122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.633333333333333,24,.466666666666667,-2,.656028613242516,.529647268868863,.566596216688572,.046254755233675,.510657762858056,.0210987267980251
356,42980,1320.4,4580.38748,0,.566144708423326,.488272499670576,.651589201131437,.694361683533987,.0747708985207019,.524309146889295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.622222222222222,22,.466666666666667,-2,.645622440616818,.485394945914135,.569619436633473,-.00347472821014699,.510898721034581,-.0226262213640052
357,42981,1320.4,4585.57,0,.566144708423326,.510409803663197,.65241267343967,.685356927164991,.0746988970325833,.527642590462811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.611111111111111,20,.466666666666667,-2,.635223856745942,.486504982624116,.568248904288975,-.00210419586564868,.515752294962614,-.00534249129941736
358,42982,1333.1,4344.098317,1,.634719222462202,.494202134668599,.65366127169565,.740148006764641,.0738930055724789,.4601991986025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6,18,.466666666666667,-2,.646069286252625,.464046333134632,.550108215841828,.0846110066203744,.510273595671385,-.0160714610027853
359,42983,1335.55,4488.72014,1,.579373650107992,.519567795493477,.655088958441428,.737666875034605,.0735917076058835,.517455607408825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.588888888888889,16,.466666666666667,-2,.637843069386524,.483112717267139,.573511363230785,.0058622868772071,.512779401880587,.00678839361289068
360,42984,1337.85,4385.02,1,.578563714902808,.503294241665569,.656884864512025,.730370615137121,.0718998109432742,.517274006428171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.577777777777778,14,.466666666666667,-2,.628013414840661,.483052244140581,.559845628292096,.0187180866107116,.508383122084375,-.00508888041880677
361,42985,1343.5,4654.6585,1,.596652267818575,.527803399657399,.658787888931662,.739851920420227,.0721383796074808,.609057815405528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.566666666666667,12,.466666666666667,-2,.623770689499936,.513616252530041,.565489896598086,.031162371220489,.512786563249994,.0150168364074047
362,42986,1346.25,4310.750183,1,.580993520518359,.487481881670839,.660704303144927,.733680205000964,.0712556208054716,.504531151056585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.555555555555556,10,.466666666666667,-2,.614315508265321,.478808873301843,.564820002018689,.0161735184996695,.511295184721416,-.0238133030505762
363,42987,1346.25,4312.26,0,.566144708423326,.510146264329951,.662744572949269,.711596409234224,.0711533517810624,.507338880260591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.544444444444444,8,.466666666666667,-2,.599561604274997,.479743847126777,.567271381464922,-.00112667304159578,.513048185491224,-.0029019211612732
364,42988,1346.25,4329.955,0,.566144708423326,.511200421662933,.664784842753611,.689648166803754,.0706433764586233,.525196564580946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.533333333333333,6,.466666666666667,-2,.58485283954565,.485690456005455,.557971717737623,.00817299068570314,.511458292326136,-.000257870663203101
365,42989,1334.2,4248.090017,1,.501079913606912,.504743707998419,.666421745024855,.60847852401063,.070203538643899,.504896306239208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.522222222222222,4,.466666666666667,-2,.55042334849554,.478930469977656,.566820277456978,-.0657403638500668,.513615134998766,-.00887142700034701
366,42990,1326.5,4198.59,1,.524568034557235,.506852022664383,.667800893768725,.553328681765167,.0687385843073122,.519678098048053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.511111111111111,2,.466666666666667,-2,.524658451027801,.483852806650002,.561621094721882,-.037053060164647,.511835541461035,-.00498351879665249
367,42991,1327.55,3961.271267,1,.571814254859611,.494465674001845,.668098816676988,.555743264298865,.0676160102783234,.454898411337722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,.466666666666667,-2,.518062507011522,.462281170975462,.56323425501314,.00857999984647068,.510588305633647,-.0161226316318026
368,42992,1324.55,3319.63,1,.549946004319654,.467848201344051,.668636082146384,.534326213440443,.0644275470910474,.271652710389395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.488888888888889,-2,.5,0,.503530629075667,.423460352559669,.562880732112513,-.0129347277928586,.511660070792008,-.0438118694479571
369,42993,1322.85,3216.43,1,.556965442764579,.503294241665569,.669007648919611,.521506707679525,.0608507526453713,.306243939678195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.477777777777778,-4,.533333333333333,2,.491861733657282,.457179231912839,.565913672254472,-.0089482294898937,.512833910554296,-.00953966888872751
370,42994,1322.85,3763.62604,0,.566144708423326,.54611938331796,.669089661405593,.520653432928442,.0592945881568652,.581786268638392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.466666666666667,-6,.566666666666667,4,.484177593165171,.571134827456585,.564542918554689,.00160178986863733,.510187444970442,.0359319383475182
371,42995,1322.85,3746.060783,0,.566144708423326,.508960337330347,.669171673891576,.519800367329019,.0578410024808617,.615307382474779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.455555555555555,-8,.6,6,.476493522320563,.604497358364101,.573419762525982,-.00727505410265597,.509781790595388,-.00082145326504158
372,42996,1312.1,3678.53,1,.508099352051836,.505666095664778,.668893835673757,.466110924105731,.0569327988991109,.611335880100385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.444444444444444,-10,.633333333333333,8,.451214937727208,.625374848073428,.570044139167967,-.0619447871161309,.512870714323874,-.00720461865909574
373,42997,1309.6,3943.413333,1,.552645788336933,.527473975490842,.668107185298006,.461068512617634,.0589364761948876,.670977140792331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.433333333333333,-12,.666666666666667,10,.442135814701672,.667435387883846,.569116592051511,-.0164708037145782,.512472813434772,.0150011620560698
374,42998,1311.3,3977.561667,1,.575323974082074,.512320463829226,.667295429059199,.478432387476793,.0613813351059617,.616242749907057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.422222222222222,-14,.666666666666667,10,.440517985029772,.64920883571905,.569157919481383,.00616605460069109,.510496955787725,.00182350804150121
375,42999,1292.1,3894.48,1,.462473002159827,.504611938331796,.66576397141279,.392816432894874,.0618016559046171,.569909721432702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.411111111111111,-16,.666666666666667,10,.404607872153993,.63377993723709,.568928135844307,-.10645513368448,.513460167010731,-.00884822867893505
376,43000,1294.8,3637.50255,1,.580723542116631,.493213862168929,.664133764038361,.423900835493018,.0614529520274461,.470650007960049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4,-18,.7,12,.407558978219175,.622926452650696,.568159287656659,.0125642544599716,.515365537036929,-.0221516748680001
377,43001,1294.8,3776.3869,0,.566144708423326,.519172486493609,.662411501832727,.441746480779443,.0617672817608523,.521194205426004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.388888888888889,-20,.733333333333333,14,.406101578099555,.661957670406859,.567537654170827,-.00139294574750113,.512243591495623,.00692889499798613
378,43002,1294.8,3777.62,0,.566144708423326,.510146264329951,.660689239627093,.459685164906427,.0612347309222052,.535518272126155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.377777777777778,-22,.766666666666667,16,.40467515991384,.68892758461801,.574274061220324,-.00812935279699745,.503647688032207,.0064985762977445
379,43003,1293.3,3942.555,1,.55804535637149,.520885492159705,.658916765695348,.470230296190955,.0611222847246908,.608505444851599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.366666666666667,-24,.8,18,.400786688631588,.735432313135583,.569203540927825,-.0111581845563348,.511219208987565,.00966628317214028
380,43004,1300.05,3910.307383,1,.602591792656588,.507972064830676,.657773612064203,.51836716062639,.0611731244414497,.593431111202636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.355555555555556,-26,.833333333333333,20,.409416264488588,.752612560030478,.569719630765577,.0328721618910111,.51415957034903,-.00618750551835364
381,43005,1282.55,3881,1,.471652267818575,.50816971933061,.656302408489128,.440090530808536,.0619552715209461,.560206734192952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.344444444444444,-28,.866666666666667,22,.375950146759242,.763748842486253,.578951795461439,-.107299527642865,.511737785387836,-.00356806605722563
382,43006,1283.35,4201.98905,1,.570464362850972,.531163526156279,.654822836293035,.4599368363142,.0633223637785855,.656678777823007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333333333333333,-30,.9,24,.375158966492629,.818074033015061,.56762433280425,.00284003004672218,.510990707281967,.0201728188743121
383,43007,1283.1,4193.574667,1,.564794816414687,.509553300830149,.653435318928146,.473241007883075,.064658467002652,.61770884160822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.322222222222222,-32,.933333333333333,26,.372189255625064,.827297044255537,.57124986251379,-.00645504609910275,.511777780205043,-.00222447937489415
384,43008,1283.1,4164.27,0,.566144708423326,.50816971933061,.652104708186184,.48734705429848,.0653706458765193,.58773276359696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.311111111111111,-34,.966666666666667,28,.369486569081394,.839515010277788,.568445952774534,-.00230124435120749,.515325981767601,-.00715626243699083
385,43009,1283.1,4360.722967,0,.566144708423326,.522993806825669,.650774097444222,.501510784807216,.066817442274532,.628245149238497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3,-36,1,30,.366803091340803,.875205634696419,.570199390074859,-.00405468165153309,.510870296700926,.0121235101247429
386,43010,1273.7,4386.88375,1,.515388768898489,.511793385162736,.64912882655196,.46812294029809,.0684424100005892,.597947584055844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.288888888888889,-38,1,30,.348284939119264,.865116545490596,.564564183926023,-.0491754150275339,.508387593299725,.0034057918630103
387,43011,1271.25,4394.07,1,.552915766738661,.510541573329819,.647761393877516,.469390015737535,.0690594002568297,.585784837913438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.277777777777778,-40,1,30,.341306875240599,.861066351025175,.579556924996477,-.0266411582578159,.512209903947879,-.00166833061805923
388,43012,1274.25,4225.175,1,.582343412526998,.499011727500329,.646578070865482,.498369622520705,.0691609048441141,.519974373490903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.343557084299395,.839151466372471,.565352422598511,.0169909899284872,.512814981744101,-.0138032542437711
389,43013,1274.5,4338.852,1,.567494600431966,.517525365660825,.64534620985154,.512977368349251,.0697216860819984,.549540272949563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.348421463660301,.848996910892205,.573046664974517,-.00555206454255117,.513629252841953,.00389611281887224
390,43014,1261.8,4318.58,1,.497570194384449,.508762682830412,.644331932984082,.454530422951584,.0695863171138208,.545120937597176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.328958630842877,.84752527221986,.567052777389705,-.0694825830052559,.508389200970217,.000373481860195603
391,43015,1261.8,4376.191667,0,.566144708423326,.513835814995388,.643227275009623,.466370593745216,.0695519726823198,.567416560755176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.332901407717157,.854949714731474,.570262825273208,-.0041181168498816,.512082958374178,.00175285662121034
392,43016,1261.8,4602.280883,0,.566144708423326,.52497035182501,.642122617035164,.478251502362868,.070220774487258,.635432898884865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.336857750286835,.87759915532866,.571459510072174,-.00531480164884809,.513422141521893,.0115482103031165
393,43017,1278.75,4605.66,1,.657667386609072,.510278033996574,.641585351565768,.577054590396754,.0714429442945484,.607558704317704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.369759178602119,.868317048537796,.571378465366784,.0862889212422877,.509980159105471,.000297874891103203
394,43018,1291.4,4782.28,1,.634449244060476,.521676110159441,.641521750046027,.647171575556072,.0728672956180097,.637764554399826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.393108134660172,.878375596615142,.567440717980921,.0670085260795544,.512009839306377,.00966627085306465
395,43019,1289.25,4819.485767,1,.554535637149028,.512518118329161,.641160225618022,.639362122532946,.0744762733825078,.613929014204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.390507586803471,.870438361729956,.570858511306881,-.0163228741578535,.511951048426055,.000567069903105852
396,43020,1290.25,4822.17,1,.571544276457883,.510212149163263,.641417979145396,.642006087633863,.075908816724028,.58314829675113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.391388027182076,.860188382818126,.575420229255301,-.00387595279741772,.513820230955219,-.00360808179195624
397,43021,1299.6,5563.806567,1,.616630669546436,.558901040980366,.641961939511607,.6872815784043,.0789973685983965,.762361766618351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.406464765608632,.919866468283911,.569189614547395,.0474410549990408,.511633232413483,.0472678085668837
398,43022,1299.6,5739.438733,0,.566144708423326,.52161022532613,.642514268498836,.681154841924527,.0826392208018226,.736962983404753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.404424562360868,.911408673473783,.571435484928144,-.0052907765048177,.507110998545911,.0144992267802186
399,43023,1299.6,5825.99,0,.566144708423326,.515746475161418,.643066597486066,.675038629935277,.0859917599283771,.692806502308022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.402387863768447,.896704565268571,.560080584301443,.00606412412188292,.514768177604938,.000978297556479356
400,43024,1303.3,5711.205867,1,.586123110151188,.502569508499144,.643742782064371,.687800186823423,.0888560867291025,.602588528349848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.4066374622122,.866661979940499,.562342611439022,.0237804987121659,.511632071685003,-.00906256318585956
401,43025,1284.75,5603.71294,1,.46598272138229,.503030702332323,.644112675113394,.582316859003099,.091366509437932,.526211290900974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.371511514048032,.841228359870024,.566068100107412,-.100085378725123,.512828208331496,-.00979750599917269
402,43026,1280.2,5594.66,1,.541576673866091,.509487415996838,.644412271745861,.554194435156449,.0914656148803644,.521917314954823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.362146746907098,.839798465879956,.566001360984653,-.0244246871185617,.511813714969173,-.00232629897233597
403,43027,1286.4,5727.6335,1,.599622030237581,.518777177493741,.644818986727367,.583633693197341,.091427694858969,.560326813454803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.371950019834715,.852588828880449,.560819288240567,.0388027419970145,.511151839449076,.00762533804466533
404,43028,1281.2,5979.45984,1,.538066954643628,.526617472657794,.645043265770666,.55281062455655,.0919206609542886,.622716057487511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.361685937977331,.873364447143341,.567112404994672,-.0290454503510435,.511994350797801,.0146231218599931
405,43029,1281.2,5986.44,0,.566144708423326,.510475688496508,.645692670761711,.545777771088088,.0928047505958996,.608583493611531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.359343997772333,.86865830337264,.564523642930056,.00162106549327008,.507713231146652,.00276245734985643
406,43030,1281.2,5983.18455,0,.566144708423326,.509882724996706,.646342075752757,.538759049981774,.0940236652560463,.585978992698658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.357006763643931,.861131004568653,.564575605427308,.00156910299601849,.511395038437442,-.00151231344073632
407,43031,1274.9,5876.079867,1,.532127429805616,.503030702332323,.646780591494133,.499735223000371,.0949276243204485,.540964499675831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.344011829259124,.846141178392052,.576448060401503,-.0443206305958877,.515231462315657,-.0122007599833341
408,43032,1276.45,5900.59,1,.57451403887689,.511661615496113,.646703600180762,.508999404789702,.0954831842302337,.538278883919414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.347096801794971,.845246868345165,.568773190759985,.00574084811690472,.514240675118806,-.00257905962269282
409,43033,1275,5669.622533,1,.558315334773218,.494926867835024,.64615461864194,.507002899944518,.0944879444657553,.491726329942135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.346431965681525,.829744867870731,.566878760809716,-.00856342603649815,.512008046520324,-.0170811786852999
410,43034,1273.75,5893.138417,1,.55939524838013,.524772697325076,.645635764138785,.505769511872878,.0941882470329656,.558278092556738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.346021247453668,.851906604821394,.571105649012742,-.0117104006326119,.512449923530594,.0123227737944814
411,43035,1266.45,5889.82,1,.526727861771059,.509882724996706,.644839071417812,.474495525538329,.0938883473415684,.562548157657597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.335607010004264,.85332853649998,.566988321021883,-.0402604592508242,.508118823539823,.0017639014568825
412,43036,1266.45,5776.69695,0,.566144708423326,.502635393332455,.643729392270742,.486414654239251,.093569115833052,.536722924974732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.339576079861671,.844728734016586,.568776007625734,-.00263129920240788,.511401158645541,-.00876576531308593
413,43037,1266.45,6155.43402,0,.566144708423326,.534984846488338,.642619713123671,.498374946970162,.0943877096457188,.62697631826036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.277777777777778,-40,1,30,.350958857341064,.8747831139807,.571307764972556,-.00516305654923027,.512575350983169,.0224094955051698
414,43038,1272,6136.49,1,.596112311015119,.508894452497035,.641695817363215,.538813707604987,.0958873517398186,.595374805799121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.288888888888889,-38,1,30,.371824964632461,.864259810331107,.567462237995048,.0286500730200707,.51056996473135,-.00167551223431516
415,43039,1270.15,6388.645167,1,.556155507559396,.526683357491106,.640586138216145,.5407353859257,.0974789871240219,.635394723689785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3,-36,1,30,.379864883513258,.877586442988698,.56997675349847,-.0138212459390741,.514920273537671,.0117630839534345
416,43040,1277.05,6665.306683,1,.60340172786177,.528264593490578,.640328384688771,.581482044307697,.0999699563078752,.664839638309235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.311111111111111,-34,1,30,.400833520754463,.887391599556975,.569067062962287,.0343346648994838,.510722717662584,.0175418758279939
